Close,High,Low,Open,Volume
AAPL,AAPL,AAPL,AAPL,AAPL
66.48977661132812,67.8875051992336,65.62796418784407,66.96293286366341,255598800
59.92359161376953,65.17894700154001,59.86806983845157,61.784814276675704,418474000
67.1029281616211,67.57366791219874,61.06301183278901,63.94537376560975,370732000
58.47034454345703,62.5428168089279,57.93684117686896,58.40757727472599,322423600
61.04129409790039,62.187957132183904,57.55059758461941,59.74978379495811,324056000
59.54700469970703,60.350878847985236,57.24160039100893,57.88132191691277,300233600
59.09075164794922,61.03646337436918,58.56690646649194,59.72081496454535,271857200
55.3393440246582,60.79264863512061,55.04000233501268,59.67012006159394,401693200
54.16370391845703,55.16070158535809,51.32479999006741,55.05931255400759,336752800
59.59769821166992,59.79323446043245,56.56084169108887,57.05813231967632,287531200
59.26938247680664,62.3424476958278,58.97486994131572,60.53192162528101,303602000
62.38832473754883,62.44625922344338,59.472169846872056,59.51079529315195,252087200
59.80530548095703,61.767913466106,59.638736473627105,61.01473571142301,204216800
61.51203536987305,61.68343350383442,60.20604133587408,60.529524878595154,167976400
61.386497497558594,63.366005560924876,60.833685075362965,61.70273919270683,197002000
58.15652847290039,60.04188955581618,57.726830460711994,59.505973395261975,176218400
59.126953125,59.18006218576405,57.1884834576866,58.01891202578832,165934000
58.2772216796875,59.31284110700112,57.68819653151743,58.61277240805976,129880000
63.36116409301758,63.51565847082729,60.20119380275697,60.568124396222636,201820400
62.62731170654297,65.58933753055518,62.52350996388426,65.37206847487805,202887200
64.230224609375,64.54404618126709,63.06183266990903,63.42634690897305,168895200
64.69374084472656,65.19586439958498,63.89952839783749,64.86514268497035,161834800
65.96350860595703,66.07214313145124,64.17229133387406,64.77097468626023,131022800
69.29487609863281,69.58456326372355,67.12224446160415,67.59298426311395,194994800
68.66239929199219,69.12106449233013,67.7450688913163,68.17235045630129,131154400
69.20796966552734,69.57249130619873,68.16027936470277,69.37453866907585,157125200
68.26890563964844,69.27073604048029,66.83496828577375,68.72516178272222,215250000
66.85187530517578,67.99854202997274,66.83256626499734,67.09811161151838,130015200
64.78545379638672,66.92911797835283,64.07572694243713,66.69495629705587,180991600
66.65150451660156,67.08602784822331,65.71003238672124,66.05040482183006,116862400
66.3932113647461,68.0154433517939,66.35458591659604,66.59598944224571,124814400
68.30994415283203,68.31960235496462,66.86876505886688,66.91704870248016,126161200
68.35823822021484,68.68895986495261,67.58091858862758,68.02750920842628,117087600
67.25018310546875,69.00035846269303,67.15845596472252,68.81930583953189,112004800
69.45901489257812,69.92733815857098,68.53202656102843,68.73480456789414,137280800
70.9243392944336,71.10056648651737,69.60869475205328,69.99735081766806,183064000
69.78250885009766,72.17964374552773,69.0051893150792,69.10174923798432,240616800
70.76984405517578,70.8977876030395,69.11864515995262,69.8066465413913,133568000
71.83204650878906,72.66247538830531,71.08369395995085,71.22853757699251,147751200
72.57316589355469,73.20322575724836,72.14829319748176,72.53212403979857,142333600
73.32389831542969,73.66911092684012,72.89661676334377,73.19837114485792,115215200
75.0691146850586,75.12236750357918,73.65550314168313,73.98228146501447,133838400
76.25035095214844,76.74414173878206,74.36956400000152,74.57773678757478,145946400
75.37895965576172,77.38319101183461,75.25793117438776,76.93296121988755,162301200
74.46883392333984,76.47791143801962,73.39410026175051,75.55809041384309,200622400
74.92631530761719,74.98682954910396,72.98743664654351,73.70876906438306,158929200
74.48334503173828,74.52933644505968,72.66791783323735,72.70180935336562,166348400
76.23826599121094,76.61103581678174,75.11512542110488,75.80498930633232,135178400
75.79771423339844,77.09997437404789,75.76624564907384,76.25519801175672,101729600
77.27185821533203,77.34204942619355,76.6158784313997,76.65460843756124,111504800
76.69576263427734,77.67367499164858,76.45854411277335,77.1338852173559,102688800
77.18955993652344,77.27185842972254,76.33267609193112,76.43433589476804,81803200
76.66670989990234,78.48455279572174,76.61103413521022,78.30543299444078,125522000
77.0007553100586,77.14599099987917,75.78563172544763,76.52391007078806,112945200
77.03463745117188,78.29091382648822,76.4004493161322,76.67639044487011,133560800
76.9595947265625,77.73659554294788,76.60377068012559,77.27668877080987,153532400
77.90604400634766,78.02707250180976,76.78289602270274,76.91360886615988,80791200
78.26673126220703,78.29093844633856,77.19925870886732,77.6398043442765,87642800
78.69757080078125,78.9589964979716,78.0149682866651,78.58622664893751,104491200
78.0197982788086,78.81858326292213,77.64702850562604,78.52085794063949,87560400
80.24189758300781,80.3024118345787,78.24008880036028,78.26913445919533,137250400
80.7163314819336,80.75022301034842,79.23010522661079,79.93933051935436,95654400
83.26518249511719,83.6573136410901,80.36534445233356,80.39681304328083,147712400
85.40738677978516,85.87455499385788,83.77350211039672,84.21162466782144,166651600
81.30693817138672,84.97652287764004,81.20527837641917,84.55292316229209,201662400
82.0088882446289,84.18740070270101,80.90027071068629,83.44186857843707,200146000
83.02312469482422,83.67425858934295,80.50331054070764,80.665491974399,138808800
85.22341918945312,85.49452921505798,83.44188334314991,85.07334504214955,165428800
85.10478973388672,86.02702598772805,84.98376127656381,85.96651175906659,114406400
85.13871002197266,85.55504835135272,84.53114459703605,85.06125001022909,96820400
84.65217590332031,86.3078449275457,83.54597361995395,85.84309961565448,264476000
86.86699676513672,87.0098095125726,84.99831637895207,85.04430780115948,135445200
88.72113037109375,90.13716495464834,87.68996543764521,88.10872660527849,212155600
87.15502166748047,89.26818142371512,86.78225190963218,88.35078354810454,192623200
88.31206512451172,88.35079512662277,86.55231359048508,87.3099530977363,137522400
85.59861755371094,88.42826445687878,85.45095894340278,88.20799170182455,205256800
87.57136535644531,87.66577111516035,85.02976731524565,85.50661981464565,130646000
88.3023910522461,88.58802392767775,87.14052040168764,87.15988171149978,140223200
88.13536071777344,88.92204587845694,88.08695375546539,88.37984062385425,110737200
88.13536071777344,89.67484690422407,88.02160103220285,89.04065881814572,114041600
90.49298858642578,90.96015670821257,89.52959930495038,89.56106788910034,118655600
90.21221923828125,91.6476154008952,90.10087509241899,90.87061453958542,112424400
92.31326293945312,92.34473152661032,91.10055518911935,91.18769953716944,117092000
92.71025848388672,93.25730230757911,91.66457041968785,93.20404946948581,125642800
92.87242889404297,92.93052759776583,91.69603540831204,92.30601639495103,90257200
92.4439926147461,96.7792345052281,92.23098126624099,94.1746987408597,191649200
93.97378540039062,94.16500509879575,90.89482027358295,91.82673375082925,170989200
94.62007904052734,96.09420527190387,93.42431687945134,95.84488685944433,153198000
93.45577239990234,94.31023318785083,92.85789140298706,93.49450240060445,110577600
93.26698303222656,94.06092970486094,92.79496892260524,93.90601706451432,92186800
95.23248291015625,95.37045717183655,93.01040144233045,93.35412562962276,90318000
93.91809844970703,96.09661104261261,93.6687800817764,96.02157397759412,103433200
94.18196868896484,94.86214835066377,93.53325762300905,93.62039460784149,89001600
89.89513397216797,93.99315739757402,89.08666444146189,93.91569738113668,197004400
89.67242431640625,90.01614846898383,86.31267234298356,88.09663844239333,185438800
91.79766845703125,91.88965127303891,90.50993119389801,90.73261943445108,121214000
90.28966522216797,91.54594138277622,90.28481935549645,91.36923715007886,103625600
92.02037048339844,92.20433612820618,90.73504867705178,90.77135574195019,90329200
